t_Ve,Ve,,t_Vc,Vc
0.0002447770747592552,10.022082273610877,,0.0002447770747592552,5.897351813636336
0.0002448770747592552,10.02194794516964,,0.0002448770747592552,5.892948791333555
0.0002449770747592552,10.02181357060471,,0.0002449770747592552,5.888572639331518
0.0002450770747592552,10.021679150734759,,0.0002450770747592552,5.884223366773099
0.0002451770747592552,10.02154468637822,,0.0002451770747592552,5.87990098263746
0.0002452770747592552,10.021410178353284,,0.0002452770747592552,5.875605495740096
0.00024537707475925523,10.021275627477893,,0.00024537707475925523,5.871336914732893
0.00024547707475925523,10.021141034569734,,0.00024547707475925523,5.867095248104171
0.00024557707475925523,10.02100640044624,,0.00024557707475925523,5.862880504178741
0.00024567707475925524,10.020871725924575,,0.00024567707475925524,5.858692691117952
0.00024577707475925524,10.020737011821646,,0.00024577707475925524,5.854531816919746
0.00024587707475925524,10.020602258954078,,0.00024587707475925524,5.850397889418716
0.00024597707475925524,10.020467468138229,,0.00024597707475925524,5.846290916286151
0.00024607707475925525,10.020332640190167,,0.00024607707475925525,5.8422109050301
0.00024617707475925525,10.020197775925682,,0.00024617707475925525,5.838157862995429
0.00024627707475925525,10.02006287616027,,0.00024627707475925525,5.834131797363869
0.00024637707475925525,10.019927941709133,,0.00024637707475925525,5.830132715154086
0.00024647707475925526,10.019792973387174,,0.00024647707475925526,5.826160623221733
0.00024657707475925526,10.019657972008993,,0.00024657707475925526,5.822215528259514
0.00024667707475925526,10.019522938388878,,0.00024667707475925526,5.818297436797247
0.00024677707475925526,10.019387873340806,,0.00024677707475925526,5.81440635520192
0.00024687707475925527,10.019252777678439,,0.00024687707475925527,5.810542289677758
0.00024697707475925527,10.01911765221511,,0.00024697707475925527,5.806705246266283
0.00024707707475925527,10.018982497763831,,0.00024707707475925527,5.802895230846386
0.00024717707475925527,10.01884731513728,,0.00024717707475925527,5.7991122491343905
0.0002472770747592553,10.0187121051478,,0.0002472770747592553,5.795356306684115
0.0002473770747592553,10.018576868607392,,0.0002473770747592553,5.791627408886947
0.0002474770747592553,10.01844160632771,,0.0002474770747592553,5.787925560971902
0.0002475770747592553,10.018306319120066,,0.0002475770747592553,5.784250768005706
0.0002476770747592553,10.018171007795408,,0.0002476770747592553,5.780603034892857
0.0002477770747592553,10.018035673164329,,0.0002477770747592553,5.7769823663756945
0.0002478770747592553,10.01790031603706,,0.0002478770747592553,5.773388767034481
0.0002479770747592553,10.017764937223463,,0.0002479770747592553,5.769822241287467
0.0002480770747592553,10.017629537533027,,0.0002480770747592553,5.766282793390968
0.0002481770747592553,10.017494117774863,,0.0002481770747592553,5.762770427439443
0.0002482770747592553,10.017358678757704,,0.0002482770747592553,5.759285147365562
0.0002483770747592553,10.017223221289894,,0.0002483770747592553,5.755826956940289
0.0002484770747592553,10.017087746179385,,0.0002484770747592553,5.752395859772958
0.0002485770747592553,10.016952254233738,,0.0002485770747592553,5.748991859311353
0.0002486770747592553,10.016816746260112,,0.0002486770747592553,5.745614958841785
0.0002487770747592553,10.01668122306526,,0.0002487770747592553,5.742265161489175
0.0002488770747592553,10.01654568545553,,0.0002488770747592553,5.73894247021713
0.0002489770747592553,10.016410134236855,,0.0002489770747592553,5.735646887828035
0.0002490770747592553,10.016274570214751,,0.0002490770747592553,5.732378416963126
0.0002491770747592553,10.01613899419431,,0.0002491770747592553,5.7291370601025795
0.0002492770747592553,10.016003406980204,,0.0002492770747592553,5.725922819565596
0.0002493770747592553,10.015867809376662,,0.0002493770747592553,5.7227356975104815
0.00024947707475925533,10.015732202187488,,0.00024947707475925533,5.7195756959347435
0.00024957707475925533,10.015596586216045,,0.00024957707475925533,5.716442816675173
0.00024967707475925533,10.015460962265244,,0.00024967707475925533,5.7133370614079295
0.00024977707475925534,10.015325331137557,,0.00024977707475925534,5.710258431648639
0.00024987707475925534,10.015189693634994,,0.00024987707475925534,5.707206928752478
0.00024997707475925534,10.015054050559117,,0.00024997707475925534,5.704182553914264
0.00025007707475925534,10.014918402711015,,0.00025007707475925534,5.701185308168551
0.00025017707475925535,10.014782750891317,,0.00025017707475925535,5.69821519238972
0.00025027707475925535,10.01464709590018,,0.00025027707475925535,5.695272207292073
0.00025037707475925535,10.014511438537285,,0.00025037707475925535,5.69235635342993
0.00025047707475925535,10.014375779601835,,0.00025047707475925535,5.689467631197721
0.00025057707475925536,10.014240119892547,,0.00025057707475925536,5.686606040830085
0.00025067707475925536,10.014104460207646,,0.00025067707475925536,5.683771582401967
0.00025077707475925536,10.013968801344872,,0.00025077707475925536,5.680964255828714
0.00025087707475925536,10.01383314410146,,0.00025087707475925536,5.6781840608661795
0.00025097707475925537,10.013697489274147,,0.00025097707475925537,5.675430997110815
0.00025107707475925537,10.013561837659164,,0.00025107707475925537,5.672705063999776
0.00025117707475925537,10.013426190052233,,0.00025117707475925537,5.670006260811025
0.00025127707475925537,10.013290547248554,,0.00025127707475925537,5.66733458666343
0.0002513770747592554,10.013154910042815,,0.0002513770747592554,5.664690040516872
0.0002514770747592554,10.013019279229177,,0.0002514770747592554,5.662072621172346
0.0002515770747592554,10.012883655601275,,0.0002515770747592554,5.659482327272068
0.0002516770747592554,10.01274803995221,,0.0002516770747592554,5.656919157299579
0.0002517770747592554,10.01261243307455,,0.0002517770747592554,5.654383109579858
0.0002518770747592554,10.012476835760314,,0.0002518770747592554,5.651874182279419
0.0002519770747592554,10.012341248800984,,0.0002519770747592554,5.649392373406429
0.0002520770747592554,10.012205672987491,,0.0002520770747592554,5.646937680810812
0.0002521770747592554,10.012070109110207,,0.0002521770747592554,5.6445101021843636
0.0002522770747592554,10.011934557958948,,0.0002522770747592554,5.642109635060859
0.0002523770747592554,10.011799020322973,,0.0002523770747592554,5.6397362768161665
0.0002524770747592554,10.011663496990968,,0.0002524770747592554,5.637390024668363
0.0002525770747592554,10.011527988751048,,0.0002525770747592554,5.63507087567784
0.0002526770747592554,10.011392496390755,,0.0002526770747592554,5.632778826747426
0.0002527770747592554,10.011257020697053,,0.0002527770747592554,5.630513874622499
0.0002528770747592554,10.011121562456317,,0.0002528770747592554,5.628276015891103
0.0002529770747592554,10.010986122454339,,0.0002529770747592554,5.626065246984067
0.0002530770747592554,10.010850701476315,,0.0002530770747592554,5.623881564175116
0.0002531770747592554,10.010715300306845,,0.0002531770747592554,5.621724963580999
0.0002532770747592554,10.010579919729928,,0.0002532770747592554,5.619595441161605
0.0002533770747592554,10.01044456052896,,0.0002533770747592554,5.617492992720085
0.0002534770747592554,10.010309223486725,,0.0002534770747592554,5.615417613902969
0.00025357707475925543,10.010173909385394,,0.00025357707475925543,5.613369300200293
0.00025367707475925543,10.01003861900652,,0.00025367707475925543,5.61134804694572
0.00025377707475925543,10.009903353131037,,0.00025377707475925543,5.609353849316665
0.00025387707475925544,10.009768112539247,,0.00025387707475925544,5.607386702334417
0.00025397707475925544,10.009632898010826,,0.00025397707475925544,5.605446600864272
0.00025407707475925544,10.009497710324814,,0.00025407707475925544,5.60353353961565
0.00025417707475925544,10.00936255025961,,0.00025417707475925544,5.60164751314223
0.00025427707475925545,10.009227418592975,,0.00025427707475925545,5.599788515842074
0.00025437707475925545,10.009092316102018,,0.00025437707475925545,5.597956541957755
0.00025447707475925545,10.008957243563199,,0.00025447707475925545,5.596151585576493
0.00025457707475925545,10.00882220175232,,0.00025457707475925545,5.5943736406302795
0.00025467707475925546,10.008687191444528,,0.00025467707475925546,5.592622700896008
0.00025477707475925546,10.008552213414301,,0.00025477707475925546,5.590898759995615
0.00025487707475925546,10.008417268435451,,0.00025487707475925546,5.589201811396205
0.00025497707475925546,10.00828235728112,,0.00025497707475925546,5.587531848410191
0.00025507707475925546,10.00814748072377,,0.00025507707475925546,5.58588886419542
0.00025517707475925547,10.008012639535185,,0.00025517707475925547,5.584272851755317
0.00025527707475925547,10.007877834486463,,0.00025527707475925547,5.58268380393902
0.00025537707475925547,10.007743066348015,,0.00025537707475925547,5.581121713441511
0.0002554770747592555,10.00760833588956,,0.0002554770747592555,5.579586572803766
0.0002555770747592555,10.007473643880115,,0.0002555770747592555,5.578078374412883
0.0002556770747592555,10.007338991088,,0.0002556770747592555,5.576597110502226
0.0002557770747592555,10.007204378280832,,0.0002557770747592555,5.575142773151568
0.0002558770747592555,10.007069806225516,,0.0002558770747592555,5.57371535428723
0.0002559770747592555,10.006935275688244,,0.0002559770747592555,5.572314845682221
0.0002560770747592555,10.00680078743449,,0.0002560770747592555,5.570941238956384
0.0002561770747592555,10.006666342229009,,0.0002561770747592555,5.56959452557654
0.0002562770747592555,10.006531940835828,,0.0002562770747592555,5.568274696856631
0.0002563770747592555,10.006397584018249,,0.0002563770747592555,5.566981743957864
0.0002564770747592555,10.006263272538833,,0.0002564770747592555,5.565715657888866
0.0002565770747592555,10.006129007159412,,0.0002565770747592555,5.5644764295058184
0.0002566770747592555,10.005994788641072,,0.0002566770747592555,5.563264049512613
0.0002567770747592555,10.005860617744155,,0.0002567770747592555,5.562078508460999
0.0002568770747592555,10.005726495228249,,0.0002568770747592555,5.560919796750732
0.0002569770747592555,10.005592421852196,,0.0002569770747592555,5.559787904629724
0.0002570770747592555,10.005458398374074,,0.0002570770747592555,5.558682822194196
0.0002571770747592555,10.005324425551203,,0.0002571770747592555,5.557604539388831
0.0002572770747592555,10.005190504140137,,0.0002572770747592555,5.556553046006924
0.0002573770747592555,10.00505663489666,,0.0002573770747592555,5.5555283316905335
0.0002574770747592555,10.004922818575782,,0.0002574770747592555,5.55453038593064
0.0002575770747592555,10.004789055931738,,0.0002575770747592555,5.5535591980673
0.00025767707475925553,10.004655347717978,,0.00025767707475925553,5.552614757289803
0.00025777707475925553,10.00452169468717,,0.00025777707475925553,5.551697052636822
0.00025787707475925553,10.00438809759119,,0.00025787707475925553,5.550806072996579
0.00025797707475925554,10.004254557181124,,0.00025797707475925554,5.5499418071069995
0.00025807707475925554,10.004121074207259,,0.00025807707475925554,5.549104243555872
0.00025817707475925554,10.003987649419079,,0.00025817707475925554,5.548293370781007
0.00025827707475925554,10.003854283565266,,0.00025827707475925554,5.547509177070396
0.00025837707475925555,10.003720977393694,,0.00025837707475925555,5.546751650562381
0.00025847707475925555,10.003587731651422,,0.00025847707475925555,5.546020779245807
0.00025857707475925555,10.00345454708469,,0.00025857707475925555,5.54531655096019
