ACC,F1,PRAUC,ROCAUC,loss,val_ACC,val_F1,val_PRAUC,val_ROCAUC,val_loss
0.9978355765342712,0.9978357553482056,0.9999557733535767,0.9999552965164185,0.006762124598026276,0.992615818977356,0.9926077127456665,0.9997327923774719,0.9997302889823914,0.022385884076356888
0.9975132346153259,0.9975131750106812,0.999967098236084,0.9999669194221497,0.007201974745839834,0.9940926432609558,0.9940875768661499,0.9997860193252563,0.9997837543487549,0.019460907205939293
0.9982039928436279,0.9982041120529175,0.9999756217002869,0.9999753832817078,0.005979673005640507,0.9953848719596863,0.9953851699829102,0.9998646974563599,0.9998636841773987,0.015206236392259598
0.998019814491272,0.9980196952819824,0.9999768733978271,0.9999768137931824,0.005748121067881584,0.99427729845047,0.9942761659622192,0.9998297691345215,0.9998278617858887,0.017379648983478546
0.9980658292770386,0.9980657696723938,0.9999768137931824,0.9999766945838928,0.005715478677302599,0.9944618940353394,0.9944605827331543,0.999846339225769,0.9998452663421631,0.018591338768601418
0.9977434873580933,0.997743546962738,0.9998900890350342,0.9999076724052429,0.007264638319611549,0.9929850697517395,0.9929875135421753,0.9997414350509644,0.9997379183769226,0.02259511686861515
0.9983421564102173,0.9983421564102173,0.9999830722808838,0.9999830722808838,0.004824119154363871,0.9946464896202087,0.9946474432945251,0.9998207092285156,0.9998185038566589,0.019133104011416435
0.998618483543396,0.998618483543396,0.999982476234436,0.9999824166297913,0.004817788489162922,0.9939080476760864,0.9939039945602417,0.9998165369033813,0.999814510345459,0.019181445240974426
0.9988487362861633,0.9988487362861633,0.9999911189079285,0.9999909996986389,0.003442604560405016,0.9935388565063477,0.993534505367279,0.9998456835746765,0.9998443722724915,0.01889820396900177
0.9974671602249146,0.9974671602249146,0.999963104724884,0.9999631643295288,0.007240322418510914,0.9920620322227478,0.9920567274093628,0.9994709491729736,0.9995361566543579,0.023594440892338753
0.998618483543396,0.9986186027526855,0.9999856352806091,0.9999854564666748,0.00427675899118185,0.9929850697517395,0.9929884076118469,0.9997723698616028,0.999769926071167,0.02170054242014885
0.9985263347625732,0.9985263347625732,0.9999094605445862,0.9999266862869263,0.005212746560573578,0.991692841053009,0.9916800260543823,0.9993701577186584,0.9994332194328308,0.028430379927158356
0.9985263347625732,0.9985263347625732,0.9999878406524658,0.999987781047821,0.00412726541981101,0.9928004145622253,0.9927911758422852,0.999470591545105,0.9995374083518982,0.02425067499279976
0.9985724091529846,0.9985722899436951,0.99998539686203,0.9999853372573853,0.00438185827806592,0.9922466278076172,0.9922409057617188,0.9996216297149658,0.999616801738739,0.02738811820745468
0.9988487362861633,0.9988487362861633,0.999992847442627,0.9999927282333374,0.003575511509552598,0.9894775748252869,0.9894521236419678,0.9990782737731934,0.9992507100105286,0.03334704041481018
0.9984803199768066,0.9984803199768066,0.9999909400939941,0.9999910593032837,0.003935908433049917,0.9902159571647644,0.9902033805847168,0.9993243217468262,0.9993861317634583,0.033197760581970215
0.9977895617485046,0.9977896809577942,0.999977707862854,0.9999775886535645,0.006199440453201532,0.9929850697517395,0.9929790496826172,0.9994460940361023,0.9995089769363403,0.025739504024386406
0.9988947510719299,0.9988946914672852,0.999995231628418,0.9999951124191284,0.002895150100812316,0.993723452091217,0.993725061416626,0.9997573494911194,0.9997546076774597,0.022361844778060913
0.9986644983291626,0.9986645579338074,0.9999806880950928,0.9999803900718689,0.004373278934508562,0.9940926432609558,0.9940947890281677,0.9997831583023071,0.9997801184654236,0.020094839856028557
0.9986644983291626,0.9986644983291626,0.9999886751174927,0.9999885559082031,0.0037749791517853737,0.993723452091217,0.9937172532081604,0.9998431205749512,0.9998416900634766,0.01827014423906803
