ACC,F1,PRAUC,ROCAUC,loss,val_ACC,val_F1,val_PRAUC,val_ROCAUC,val_loss
0.9437716007232666,0.9441061019897461,0.9870226383209229,0.9866398572921753,0.14191444218158722,0.9678788781166077,0.9678032398223877,0.9944284558296204,0.9944841861724854,0.09055320918560028
0.9413308501243591,0.9416865110397339,0.9865670800209045,0.9861109256744385,0.14466215670108795,0.9669559001922607,0.9669656753540039,0.9939047694206238,0.9940531253814697,0.09483446180820465
0.9469491243362427,0.9472494125366211,0.9876412153244019,0.9873173832893372,0.13844509422779083,0.9658482670783997,0.9656482934951782,0.9942219257354736,0.9942837357521057,0.09370514750480652
0.9483306407928467,0.9486099481582642,0.9887774586677551,0.9884041547775269,0.13218887150287628,0.9592025279998779,0.9589011073112488,0.9930894374847412,0.9932333827018738,0.10494052618741989
0.9479162096977234,0.9482076168060303,0.9891834855079651,0.9887819886207581,0.13016319274902344,0.9651098251342773,0.9649386405944824,0.9938722252845764,0.9941020607948303,0.09541589021682739
0.9475477933883667,0.9478360414505005,0.9892615675926208,0.9888904690742493,0.13025443255901337,0.9704633355140686,0.9704198837280273,0.9960317611694336,0.995999276638031,0.07749320566654205
0.9483306407928467,0.9486269950866699,0.9890889525413513,0.9887741208076477,0.1302618384361267,0.9678788781166077,0.9677490592002869,0.9943679571151733,0.9945189356803894,0.09159965813159943
0.9502648115158081,0.9505475759506226,0.9902589917182922,0.9899213314056396,0.12232200801372528,0.9737862348556519,0.9737043380737305,0.9960240125656128,0.9961779117584229,0.07451196759939194
0.9506332278251648,0.9509051442146301,0.9901286363601685,0.9897664189338684,0.12459573894739151,0.966032862663269,0.9658775925636292,0.9940452575683594,0.9941895604133606,0.09518154710531235
0.9507713317871094,0.9510418176651001,0.9908851385116577,0.9905651211738586,0.11919394135475159,0.9676942825317383,0.9676686525344849,0.9947917461395264,0.9948891997337341,0.08919735997915268
0.9538567662239075,0.9540932178497314,0.9909762144088745,0.9906885623931885,0.11751115322113037,0.9697249531745911,0.9696991443634033,0.9953705072402954,0.9956198334693909,0.08134351670742035
0.9576329588890076,0.9578169584274292,0.9924184083938599,0.9921663999557495,0.1085200384259224,0.9726786017417908,0.9727141857147217,0.9964869022369385,0.9964489936828613,0.07430069148540497
0.9565737843513489,0.9567777514457703,0.9918707609176636,0.9916218519210815,0.11192243546247482,0.9688019156455994,0.9685670137405396,0.9954285025596619,0.9954920411109924,0.08567763864994049
0.9547317624092102,0.9549596309661865,0.9919954538345337,0.9916828870773315,0.11223693937063217,0.9645560383796692,0.9644590020179749,0.9928339719772339,0.9931249618530273,0.10544906556606293
0.9588302969932556,0.9590166807174683,0.9925837516784668,0.9924486875534058,0.10728194564580917,0.9689865112304688,0.9689600467681885,0.9944649338722229,0.9945219159126282,0.09306667745113373
