"Step","efb0_15-06_8h24m46s - val_loss","efb0_15-06_8h24m46s - val_loss__MIN","efb0_15-06_8h24m46s - val_loss__MAX","efb0_14-06_22h24m5s - val_loss","efb0_14-06_22h24m5s - val_loss__MIN","efb0_14-06_22h24m5s - val_loss__MAX","efb0_14-06_22h21m14s - val_loss","efb0_14-06_22h21m14s - val_loss__MIN","efb0_14-06_22h21m14s - val_loss__MAX","efb0_14-06_22h33m3s - val_loss","efb0_14-06_22h33m3s - val_loss__MIN","efb0_14-06_22h33m3s - val_loss__MAX","efb0_15-06_8h29m23s - val_loss","efb0_15-06_8h29m23s - val_loss__MIN","efb0_15-06_8h29m23s - val_loss__MAX","efb0_14-06_22h35m15s - val_loss","efb0_14-06_22h35m15s - val_loss__MIN","efb0_14-06_22h35m15s - val_loss__MAX","efb0_14-06_22h40m50s - val_loss","efb0_14-06_22h40m50s - val_loss__MIN","efb0_14-06_22h40m50s - val_loss__MAX","dn201_14-06_13h14m46s - val_loss","dn201_14-06_13h14m46s - val_loss__MIN","dn201_14-06_13h14m46s - val_loss__MAX","dn201_14-06_13h18m7s - val_loss","dn201_14-06_13h18m7s - val_loss__MIN","dn201_14-06_13h18m7s - val_loss__MAX","dn201_14-06_13h19m58s - val_loss","dn201_14-06_13h19m58s - val_loss__MIN","dn201_14-06_13h19m58s - val_loss__MAX","dn201_14-06_13h11m36s - val_loss","dn201_14-06_13h11m36s - val_loss__MIN","dn201_14-06_13h11m36s - val_loss__MAX","dn201_14-06_13h17m53s - val_loss","dn201_14-06_13h17m53s - val_loss__MIN","dn201_14-06_13h17m53s - val_loss__MAX","inception_14-06_19h1m2s - val_loss","inception_14-06_19h1m2s - val_loss__MIN","inception_14-06_19h1m2s - val_loss__MAX","inception_14-06_18h53m23s - val_loss","inception_14-06_18h53m23s - val_loss__MIN","inception_14-06_18h53m23s - val_loss__MAX","inception_14-06_18h48m47s - val_loss","inception_14-06_18h48m47s - val_loss__MIN","inception_14-06_18h48m47s - val_loss__MAX","model_14-06_13h18m58s - val_loss","model_14-06_13h18m58s - val_loss__MIN","model_14-06_13h18m58s - val_loss__MAX","inception_14-06_18h47m47s - val_loss","inception_14-06_18h47m47s - val_loss__MIN","inception_14-06_18h47m47s - val_loss__MAX","inception_14-06_18h47m32s - val_loss","inception_14-06_18h47m32s - val_loss__MIN","inception_14-06_18h47m32s - val_loss__MAX","model_14-06_13h19m30s - val_loss","model_14-06_13h19m30s - val_loss__MIN","model_14-06_13h19m30s - val_loss__MAX","inception_14-06_18h49m41s - val_loss","inception_14-06_18h49m41s - val_loss__MIN","inception_14-06_18h49m41s - val_loss__MAX","inception_14-06_18h50m49s - val_loss","inception_14-06_18h50m49s - val_loss__MIN","inception_14-06_18h50m49s - val_loss__MAX","dn121_14-06_18h56m40s - val_loss","dn121_14-06_18h56m40s - val_loss__MIN","dn121_14-06_18h56m40s - val_loss__MAX","rn50_14-06_20h40m57s - val_loss","rn50_14-06_20h40m57s - val_loss__MIN","rn50_14-06_20h40m57s - val_loss__MAX","rn50_14-06_20h42m45s - val_loss","rn50_14-06_20h42m45s - val_loss__MIN","rn50_14-06_20h42m45s - val_loss__MAX","rn50_14-06_20h41m37s - val_loss","rn50_14-06_20h41m37s - val_loss__MIN","rn50_14-06_20h41m37s - val_loss__MAX","rn50_14-06_20h46m45s - val_loss","rn50_14-06_20h46m45s - val_loss__MIN","rn50_14-06_20h46m45s - val_loss__MAX","rn50_14-06_20h57m33s - val_loss","rn50_14-06_20h57m33s - val_loss__MIN","rn50_14-06_20h57m33s - val_loss__MAX","rn50_14-06_20h46m36s - val_loss","rn50_14-06_20h46m36s - val_loss__MIN","rn50_14-06_20h46m36s - val_loss__MAX"
"10","0.03832799568772316","0.03832799568772316","0.03832799568772316","0.03432150557637215","0.03432150557637215","0.03432150557637215","0.03744393214583397","0.03744393214583397","0.03744393214583397","0.04213403910398483","0.04213403910398483","0.04213403910398483","0.028112122789025307","0.028112122789025307","0.028112122789025307","0.03124900348484516","0.03124900348484516","0.03124900348484516","0.02255001850426197","0.02255001850426197","0.02255001850426197","0.18713916838169098","0.18713916838169098","0.18713916838169098","0.30499035120010376","0.30499035120010376","0.30499035120010376","0.23689985275268555","0.23689985275268555","0.23689985275268555","0.17726954817771912","0.17726954817771912","0.17726954817771912","0.2504766881465912","0.2504766881465912","0.2504766881465912","0.8395792841911316","0.8395792841911316","0.8395792841911316","0.1600528508424759","0.1600528508424759","0.1600528508424759","0.24869447946548462","0.24869447946548462","0.24869447946548462","0.592107355594635","0.592107355594635","0.592107355594635","0.2577480971813202","0.2577480971813202","0.2577480971813202","0.2477046251296997","0.2477046251296997","0.2477046251296997","0.18474075198173523","0.18474075198173523","0.18474075198173523","0.20523253083229065","0.20523253083229065","0.20523253083229065","0.18496136367321014","0.18496136367321014","0.18496136367321014","0.1647336333990097","0.1647336333990097","0.1647336333990097","1.6626253128051758","1.6626253128051758","1.6626253128051758","4.015146255493164","4.015146255493164","4.015146255493164","0.7818281650543213","0.7818281650543213","0.7818281650543213","2.646649122238159","2.646649122238159","2.646649122238159","5.858455181121826","5.858455181121826","5.858455181121826","4.608679294586182","4.608679294586182","4.608679294586182"
"11","0.029754824936389923","0.029754824936389923","0.029754824936389923","0.032635848969221115","0.032635848969221115","0.032635848969221115","0.031001374125480652","0.031001374125480652","0.031001374125480652","0.030020395293831825","0.030020395293831825","0.030020395293831825","0.029868043959140778","0.029868043959140778","0.029868043959140778","0.028324993327260017","0.028324993327260017","0.028324993327260017","0.03296497464179993","0.03296497464179993","0.03296497464179993","0.1449391394853592","0.1449391394853592","0.1449391394853592","0.15111398696899414","0.15111398696899414","0.15111398696899414","0.15242283046245575","0.15242283046245575","0.15242283046245575","0.12632544338703156","0.12632544338703156","0.12632544338703156","0.18198926746845245","0.18198926746845245","0.18198926746845245","0.24766354262828827","0.24766354262828827","0.24766354262828827","0.16074679791927338","0.16074679791927338","0.16074679791927338","0.15896600484848022","0.15896600484848022","0.15896600484848022","0.2693142890930176","0.2693142890930176","0.2693142890930176","0.15018144249916077","0.15018144249916077","0.15018144249916077","0.17322251200675964","0.17322251200675964","0.17322251200675964","0.16231891512870789","0.16231891512870789","0.16231891512870789","0.4415164887905121","0.4415164887905121","0.4415164887905121","0.2116621434688568","0.2116621434688568","0.2116621434688568","0.23041467368602753","0.23041467368602753","0.23041467368602753","2.1459925174713135","2.1459925174713135","2.1459925174713135","3.2492833137512207","3.2492833137512207","3.2492833137512207","0.5862235426902771","0.5862235426902771","0.5862235426902771","1.6558332443237305","1.6558332443237305","1.6558332443237305","3.77374529838562","3.77374529838562","3.77374529838562","3.0899009704589844","3.0899009704589844","3.0899009704589844"
"12","0.02362961135804653","0.02362961135804653","0.02362961135804653","0.026494696736335754","0.026494696736335754","0.026494696736335754","0.029676370322704315","0.029676370322704315","0.029676370322704315","0.045693956315517426","0.045693956315517426","0.045693956315517426","0.03264939785003662","0.03264939785003662","0.03264939785003662","0.027203571051359177","0.027203571051359177","0.027203571051359177","0.028858935460448265","0.028858935460448265","0.028858935460448265","0.1513209491968155","0.1513209491968155","0.1513209491968155","0.12122438102960587","0.12122438102960587","0.12122438102960587","0.14475180208683014","0.14475180208683014","0.14475180208683014","0.15556319057941437","0.15556319057941437","0.15556319057941437","0.18803973495960236","0.18803973495960236","0.18803973495960236","0.14310938119888306","0.14310938119888306","0.14310938119888306","0.1341335028409958","0.1341335028409958","0.1341335028409958","0.3415844738483429","0.3415844738483429","0.3415844738483429","0.9050513505935669","0.9050513505935669","0.9050513505935669","0.14820808172225952","0.14820808172225952","0.14820808172225952","0.1590752899646759","0.1590752899646759","0.1590752899646759","0.24383626878261566","0.24383626878261566","0.24383626878261566","0.16636565327644348","0.16636565327644348","0.16636565327644348","0.3134801983833313","0.3134801983833313","0.3134801983833313","0.615324079990387","0.615324079990387","0.615324079990387","11.454730987548828","11.454730987548828","11.454730987548828","2.113906145095825","2.113906145095825","2.113906145095825","3.301097869873047","3.301097869873047","3.301097869873047","2.945319414138794","2.945319414138794","2.945319414138794","3.6468446254730225","3.6468446254730225","3.6468446254730225","2.2651126384735107","2.2651126384735107","2.2651126384735107"
"13","0.0249651949852705","0.0249651949852705","0.0249651949852705","0.02435043826699257","0.02435043826699257","0.02435043826699257","0.037685345858335495","0.037685345858335495","0.037685345858335495","0.04355040192604065","0.04355040192604065","0.04355040192604065","0.03991600498557091","0.03991600498557091","0.03991600498557091","0.03078259341418743","0.03078259341418743","0.03078259341418743","0.03312006592750549","0.03312006592750549","0.03312006592750549","0.2066330909729004","0.2066330909729004","0.2066330909729004","0.2591395378112793","0.2591395378112793","0.2591395378112793","0.4852771461009979","0.4852771461009979","0.4852771461009979","0.529193103313446","0.529193103313446","0.529193103313446","0.17894481122493744","0.17894481122493744","0.17894481122493744","0.1756431758403778","0.1756431758403778","0.1756431758403778","0.16143782436847687","0.16143782436847687","0.16143782436847687","0.14766259491443634","0.14766259491443634","0.14766259491443634","0.15298579633235931","0.15298579633235931","0.15298579633235931","0.14798468351364136","0.14798468351364136","0.14798468351364136","0.19735035300254822","0.19735035300254822","0.19735035300254822","0.11393869668245316","0.11393869668245316","0.11393869668245316","0.8258533477783203","0.8258533477783203","0.8258533477783203","0.2622358500957489","0.2622358500957489","0.2622358500957489","0.21904896199703217","0.21904896199703217","0.21904896199703217","7.873279571533203","7.873279571533203","7.873279571533203","0.8052403926849365","0.8052403926849365","0.8052403926849365","4.40642786026001","4.40642786026001","4.40642786026001","6.296156883239746","6.296156883239746","6.296156883239746","7.14129638671875","7.14129638671875","7.14129638671875","3.2411794662475586","3.2411794662475586","3.2411794662475586"
"14","0.02723562903702259","0.02723562903702259","0.02723562903702259","0.026190374046564102","0.026190374046564102","0.026190374046564102","0.029671071097254753","0.029671071097254753","0.029671071097254753","0.04024796932935715","0.04024796932935715","0.04024796932935715","0.02855033427476883","0.02855033427476883","0.02855033427476883","0.033268485218286514","0.033268485218286514","0.033268485218286514","0.023146817460656166","0.023146817460656166","0.023146817460656166","0.19056887924671173","0.19056887924671173","0.19056887924671173","0.18449166417121887","0.18449166417121887","0.18449166417121887","0.27290019392967224","0.27290019392967224","0.27290019392967224","0.09496766328811646","0.09496766328811646","0.09496766328811646","0.2220917046070099","0.2220917046070099","0.2220917046070099","0.19081063568592072","0.19081063568592072","0.19081063568592072","0.13255959749221802","0.13255959749221802","0.13255959749221802","0.13650831580162048","0.13650831580162048","0.13650831580162048","0.15303704142570496","0.15303704142570496","0.15303704142570496","0.18906064331531525","0.18906064331531525","0.18906064331531525","0.13320684432983398","0.13320684432983398","0.13320684432983398","0.4475184679031372","0.4475184679031372","0.4475184679031372","0.14622530341148376","0.14622530341148376","0.14622530341148376","0.36106908321380615","0.36106908321380615","0.36106908321380615","0.3389677405357361","0.3389677405357361","0.3389677405357361","1.667624592781067","1.667624592781067","1.667624592781067","5.133047580718994","5.133047580718994","5.133047580718994","3.5101590156555176","3.5101590156555176","3.5101590156555176","6.171868324279785","6.171868324279785","6.171868324279785","7.224004745483398","7.224004745483398","7.224004745483398","6.196048736572266","6.196048736572266","6.196048736572266"
"15","0.037067729979753494","0.037067729979753494","0.037067729979753494","0.02696945145726204","0.02696945145726204","0.02696945145726204","0.03302084282040596","0.03302084282040596","0.03302084282040596","0.03485976159572601","0.03485976159572601","0.03485976159572601","0.03604875132441521","0.03604875132441521","0.03604875132441521","0.02929037995636463","0.02929037995636463","0.02929037995636463","0.023222440853714943","0.023222440853714943","0.023222440853714943","0.12032263725996017","0.12032263725996017","0.12032263725996017","0.3033778965473175","0.3033778965473175","0.3033778965473175","0.21498413383960724","0.21498413383960724","0.21498413383960724","0.11507299542427063","0.11507299542427063","0.11507299542427063","0.37856659293174744","0.37856659293174744","0.37856659293174744","0.1405481994152069","0.1405481994152069","0.1405481994152069","0.09647554904222488","0.09647554904222488","0.09647554904222488","0.19065244495868683","0.19065244495868683","0.19065244495868683","0.2077048122882843","0.2077048122882843","0.2077048122882843","0.4267820715904236","0.4267820715904236","0.4267820715904236","0.1461508572101593","0.1461508572101593","0.1461508572101593","0.2704859673976898","0.2704859673976898","0.2704859673976898","0.4003034234046936","0.4003034234046936","0.4003034234046936","1.050909161567688","1.050909161567688","1.050909161567688","0.18324042856693268","0.18324042856693268","0.18324042856693268","6.579097747802734","6.579097747802734","6.579097747802734","0.7294995784759521","0.7294995784759521","0.7294995784759521","8.576102256774902","8.576102256774902","8.576102256774902","1.3684008121490479","1.3684008121490479","1.3684008121490479","15.488944053649902","15.488944053649902","15.488944053649902","11.102341651916504","11.102341651916504","11.102341651916504"
"16","0.019360465928912163","0.019360465928912163","0.019360465928912163","0.025665897876024246","0.025665897876024246","0.025665897876024246","0.03312629088759422","0.03312629088759422","0.03312629088759422","0.031056303530931473","0.031056303530931473","0.031056303530931473","0.027822012081742287","0.027822012081742287","0.027822012081742287","0.029614103958010674","0.029614103958010674","0.029614103958010674","0.03083181008696556","0.03083181008696556","0.03083181008696556","0.1799706071615219","0.1799706071615219","0.1799706071615219","0.11267726123332977","0.11267726123332977","0.11267726123332977","0.26282164454460144","0.26282164454460144","0.26282164454460144","0.14745497703552246","0.14745497703552246","0.14745497703552246","0.13339924812316895","0.13339924812316895","0.13339924812316895","0.13795213401317596","0.13795213401317596","0.13795213401317596","0.17597846686840057","0.17597846686840057","0.17597846686840057","0.3760201632976532","0.3760201632976532","0.3760201632976532","0.17168933153152466","0.17168933153152466","0.17168933153152466","0.200275719165802","0.200275719165802","0.200275719165802","0.2620910108089447","0.2620910108089447","0.2620910108089447","0.24022983014583588","0.24022983014583588","0.24022983014583588","0.21321657299995422","0.21321657299995422","0.21321657299995422","0.9956828951835632","0.9956828951835632","0.9956828951835632","0.14869920909404755","0.14869920909404755","0.14869920909404755","7.581468105316162","7.581468105316162","7.581468105316162","2.558415412902832","2.558415412902832","2.558415412902832","2.5092062950134277","2.5092062950134277","2.5092062950134277","3.1452205181121826","3.1452205181121826","3.1452205181121826","5.519045829772949","5.519045829772949","5.519045829772949","2.325421094894409","2.325421094894409","2.325421094894409"
"17","0.020327528938651085","0.020327528938651085","0.020327528938651085","0.024461008608341217","0.024461008608341217","0.024461008608341217","0.03772455081343651","0.03772455081343651","0.03772455081343651","0.026066526770591736","0.026066526770591736","0.026066526770591736","0.035470545291900635","0.035470545291900635","0.035470545291900635","0.02822597324848175","0.02822597324848175","0.02822597324848175","0.0391700454056263","0.0391700454056263","0.0391700454056263","0.15765410661697388","0.15765410661697388","0.15765410661697388","0.10386577993631363","0.10386577993631363","0.10386577993631363","0.37066778540611267","0.37066778540611267","0.37066778540611267","0.07950279861688614","0.07950279861688614","0.07950279861688614","0.19032353162765503","0.19032353162765503","0.19032353162765503","0.2211666703224182","0.2211666703224182","0.2211666703224182","0.2047574371099472","0.2047574371099472","0.2047574371099472","0.17194943130016327","0.17194943130016327","0.17194943130016327","0.18742991983890533","0.18742991983890533","0.18742991983890533","0.10285239666700363","0.10285239666700363","0.10285239666700363","0.2941591143608093","0.2941591143608093","0.2941591143608093","0.1835511326789856","0.1835511326789856","0.1835511326789856","0.2193138599395752","0.2193138599395752","0.2193138599395752","0.2435736507177353","0.2435736507177353","0.2435736507177353","0.1752375215291977","0.1752375215291977","0.1752375215291977","11.55405044555664","11.55405044555664","11.55405044555664","3.384946346282959","3.384946346282959","3.384946346282959","4.20526123046875","4.20526123046875","4.20526123046875","3.3679616451263428","3.3679616451263428","3.3679616451263428","8.777227401733398","8.777227401733398","8.777227401733398","3.1344141960144043","3.1344141960144043","3.1344141960144043"
"18","0.023830752819776535","0.023830752819776535","0.023830752819776535","0.02463340014219284","0.02463340014219284","0.02463340014219284","0.03368107229471207","0.03368107229471207","0.03368107229471207","0.028431851416826248","0.028431851416826248","0.028431851416826248","0.02663443423807621","0.02663443423807621","0.02663443423807621","0.031312644481658936","0.031312644481658936","0.031312644481658936","0.02695130929350853","0.02695130929350853","0.02695130929350853","0.28086981177330017","0.28086981177330017","0.28086981177330017","0.14393483102321625","0.14393483102321625","0.14393483102321625","0.23036779463291168","0.23036779463291168","0.23036779463291168","0.11948204785585403","0.11948204785585403","0.11948204785585403","0.20127858221530914","0.20127858221530914","0.20127858221530914","0.16665995121002197","0.16665995121002197","0.16665995121002197","0.1318424642086029","0.1318424642086029","0.1318424642086029","0.1955043077468872","0.1955043077468872","0.1955043077468872","0.23093824088573456","0.23093824088573456","0.23093824088573456","0.1887727975845337","0.1887727975845337","0.1887727975845337","0.2006516456604004","0.2006516456604004","0.2006516456604004","0.31434616446495056","0.31434616446495056","0.31434616446495056","0.17026257514953613","0.17026257514953613","0.17026257514953613","0.36178675293922424","0.36178675293922424","0.36178675293922424","0.2765757143497467","0.2765757143497467","0.2765757143497467","4.718579292297363","4.718579292297363","4.718579292297363","1.293250322341919","1.293250322341919","1.293250322341919","2.793426752090454","2.793426752090454","2.793426752090454","1.9766088724136353","1.9766088724136353","1.9766088724136353","6.874186038970947","6.874186038970947","6.874186038970947","3.302506923675537","3.302506923675537","3.302506923675537"
"19","0.020982250571250916","0.020982250571250916","0.020982250571250916","0.03474201634526253","0.03474201634526253","0.03474201634526253","0.029853712767362595","0.029853712767362595","0.029853712767362595","0.030022727325558662","0.030022727325558662","0.030022727325558662","0.027786562219262123","0.027786562219262123","0.027786562219262123","0.038122523576021194","0.038122523576021194","0.038122523576021194","0.030223757028579712","0.030223757028579712","0.030223757028579712","0.13172923028469086","0.13172923028469086","0.13172923028469086","0.5233734846115112","0.5233734846115112","0.5233734846115112","0.252877414226532","0.252877414226532","0.252877414226532","0.10328900814056396","0.10328900814056396","0.10328900814056396","0.08692506700754166","0.08692506700754166","0.08692506700754166","0.14010915160179138","0.14010915160179138","0.14010915160179138","0.18459060788154602","0.18459060788154602","0.18459060788154602","0.2140912264585495","0.2140912264585495","0.2140912264585495","0.36056607961654663","0.36056607961654663","0.36056607961654663","0.33808597922325134","0.33808597922325134","0.33808597922325134","0.40892264246940613","0.40892264246940613","0.40892264246940613","0.15552127361297607","0.15552127361297607","0.15552127361297607","0.20927223563194275","0.20927223563194275","0.20927223563194275","0.22896936535835266","0.22896936535835266","0.22896936535835266","0.171340674161911","0.171340674161911","0.171340674161911","2.456287145614624","2.456287145614624","2.456287145614624","1.0730299949645996","1.0730299949645996","1.0730299949645996","1.8607183694839478","1.8607183694839478","1.8607183694839478","1.938081979751587","1.938081979751587","1.938081979751587","11.852407455444336","11.852407455444336","11.852407455444336","5.108048915863037","5.108048915863037","5.108048915863037"
"20","0.029414871707558632","0.029414871707558632","0.029414871707558632","0.027706177905201912","0.027706177905201912","0.027706177905201912","0.03233513981103897","0.03233513981103897","0.03233513981103897","0.029307788237929344","0.029307788237929344","0.029307788237929344","0.028543107211589813","0.028543107211589813","0.028543107211589813","0.03639918193221092","0.03639918193221092","0.03639918193221092","0.037686243653297424","0.037686243653297424","0.037686243653297424","0.3369504511356354","0.3369504511356354","0.3369504511356354","0.29373133182525635","0.29373133182525635","0.29373133182525635","0.3065353333950043","0.3065353333950043","0.3065353333950043","0.24788890779018402","0.24788890779018402","0.24788890779018402","0.09763047844171524","0.09763047844171524","0.09763047844171524","0.19605977833271027","0.19605977833271027","0.19605977833271027","0.12900011241436005","0.12900011241436005","0.12900011241436005","0.4450298249721527","0.4450298249721527","0.4450298249721527","0.7483711242675781","0.7483711242675781","0.7483711242675781","0.19993558526039124","0.19993558526039124","0.19993558526039124","0.22071833908557892","0.22071833908557892","0.22071833908557892","0.11041515320539474","0.11041515320539474","0.11041515320539474","0.18896131217479706","0.18896131217479706","0.18896131217479706","0.4264139235019684","0.4264139235019684","0.4264139235019684","0.8788327574729919","0.8788327574729919","0.8788327574729919","7.644263744354248","7.644263744354248","7.644263744354248","1.3105837106704712","1.3105837106704712","1.3105837106704712","8.096693992614746","8.096693992614746","8.096693992614746","6.526281356811523","6.526281356811523","6.526281356811523","7.9752912521362305","7.9752912521362305","7.9752912521362305","18.59064483642578","18.59064483642578","18.59064483642578"
"21","0.022894587367773056","0.022894587367773056","0.022894587367773056","0.018980318680405617","0.018980318680405617","0.018980318680405617","0.02346162125468254","0.02346162125468254","0.02346162125468254","0.023951712995767593","0.023951712995767593","0.023951712995767593","0.027897531166672707","0.027897531166672707","0.027897531166672707","0.03807792812585831","0.03807792812585831","0.03807792812585831","0.024546490982174873","0.024546490982174873","0.024546490982174873","0.27272313833236694","0.27272313833236694","0.27272313833236694","0.07133909314870834","0.07133909314870834","0.07133909314870834","0.16684624552726746","0.16684624552726746","0.16684624552726746","0.11617161333560944","0.11617161333560944","0.11617161333560944","0.22083109617233276","0.22083109617233276","0.22083109617233276","0.1714470088481903","0.1714470088481903","0.1714470088481903","0.18624691665172577","0.18624691665172577","0.18624691665172577","0.14969848096370697","0.14969848096370697","0.14969848096370697","0.18091736733913422","0.18091736733913422","0.18091736733913422","0.13595585525035858","0.13595585525035858","0.13595585525035858","0.26780202984809875","0.26780202984809875","0.26780202984809875","0.19194121658802032","0.19194121658802032","0.19194121658802032","0.17658351361751556","0.17658351361751556","0.17658351361751556","0.2706797420978546","0.2706797420978546","0.2706797420978546","0.18972502648830414","0.18972502648830414","0.18972502648830414","20.77927589416504","20.77927589416504","20.77927589416504","1.5461524724960327","1.5461524724960327","1.5461524724960327","3.1202573776245117","3.1202573776245117","3.1202573776245117","1.5837013721466064","1.5837013721466064","1.5837013721466064","16.971012115478516","16.971012115478516","16.971012115478516","6.530642986297607","6.530642986297607","6.530642986297607"
"22","0.025264693424105644","0.025264693424105644","0.025264693424105644","0.02466360107064247","0.02466360107064247","0.02466360107064247","0.03156827390193939","0.03156827390193939","0.03156827390193939","0.028487786650657654","0.028487786650657654","0.028487786650657654","0.02150179073214531","0.02150179073214531","0.02150179073214531","0.03161216154694557","0.03161216154694557","0.03161216154694557","0.03351488336920738","0.03351488336920738","0.03351488336920738","0.09666690230369568","0.09666690230369568","0.09666690230369568","0.08747272193431854","0.08747272193431854","0.08747272193431854","0.19896641373634338","0.19896641373634338","0.19896641373634338","0.153115376830101","0.153115376830101","0.153115376830101","0.34691664576530457","0.34691664576530457","0.34691664576530457","0.10279586911201477","0.10279586911201477","0.10279586911201477","0.18545661866664886","0.18545661866664886","0.18545661866664886","0.13988977670669556","0.13988977670669556","0.13988977670669556","0.19734573364257812","0.19734573364257812","0.19734573364257812","0.30880382657051086","0.30880382657051086","0.30880382657051086","0.2294146865606308","0.2294146865606308","0.2294146865606308","0.15356230735778809","0.15356230735778809","0.15356230735778809","0.21862836182117462","0.21862836182117462","0.21862836182117462","0.40400075912475586","0.40400075912475586","0.40400075912475586","0.18766912817955017","0.18766912817955017","0.18766912817955017","2.2977426052093506","2.2977426052093506","2.2977426052093506","1.1175453662872314","1.1175453662872314","1.1175453662872314","3.4812541007995605","3.4812541007995605","3.4812541007995605","1.0590606927871704","1.0590606927871704","1.0590606927871704","7.398395538330078","7.398395538330078","7.398395538330078","11.747108459472656","11.747108459472656","11.747108459472656"
"23","0.02313147857785225","0.02313147857785225","0.02313147857785225","0.03336530551314354","0.03336530551314354","0.03336530551314354","0.02684737555682659","0.02684737555682659","0.02684737555682659","0.02094896323978901","0.02094896323978901","0.02094896323978901","0.030847052112221718","0.030847052112221718","0.030847052112221718","0.044373467564582825","0.044373467564582825","0.044373467564582825","0.026195887476205826","0.026195887476205826","0.026195887476205826","0.19583161175251007","0.19583161175251007","0.19583161175251007","0.41076648235321045","0.41076648235321045","0.41076648235321045","0.19237194955348969","0.19237194955348969","0.19237194955348969","0.21977059543132782","0.21977059543132782","0.21977059543132782","0.166961669921875","0.166961669921875","0.166961669921875","0.20024923980236053","0.20024923980236053","0.20024923980236053","0.18966960906982422","0.18966960906982422","0.18966960906982422","0.14440491795539856","0.14440491795539856","0.14440491795539856","0.20159216225147247","0.20159216225147247","0.20159216225147247","0.20466171205043793","0.20466171205043793","0.20466171205043793","0.10451411455869675","0.10451411455869675","0.10451411455869675","0.3571425676345825","0.3571425676345825","0.3571425676345825","0.17298193275928497","0.17298193275928497","0.17298193275928497","0.3585747182369232","0.3585747182369232","0.3585747182369232","0.16625116765499115","0.16625116765499115","0.16625116765499115","8.54737663269043","8.54737663269043","8.54737663269043","1.2415351867675781","1.2415351867675781","1.2415351867675781","6.832290172576904","6.832290172576904","6.832290172576904","3.3059380054473877","3.3059380054473877","3.3059380054473877","10.250372886657715","10.250372886657715","10.250372886657715","9.245808601379395","9.245808601379395","9.245808601379395"
"24","0.022765135392546654","0.022765135392546654","0.022765135392546654","0.02639670856297016","0.02639670856297016","0.02639670856297016","0.02609936334192753","0.02609936334192753","0.02609936334192753","0.026197008788585663","0.026197008788585663","0.026197008788585663","0.031146667897701263","0.031146667897701263","0.031146667897701263","0.026920897886157036","0.026920897886157036","0.026920897886157036","0.030417848378419876","0.030417848378419876","0.030417848378419876","0.115403912961483","0.115403912961483","0.115403912961483","0.1288963109254837","0.1288963109254837","0.1288963109254837","0.3416598439216614","0.3416598439216614","0.3416598439216614","0.23987837135791779","0.23987837135791779","0.23987837135791779","0.1837887018918991","0.1837887018918991","0.1837887018918991","0.19641231000423431","0.19641231000423431","0.19641231000423431","0.15828576683998108","0.15828576683998108","0.15828576683998108","0.6863278150558472","0.6863278150558472","0.6863278150558472","0.20351196825504303","0.20351196825504303","0.20351196825504303","0.20711356401443481","0.20711356401443481","0.20711356401443481","0.1495051234960556","0.1495051234960556","0.1495051234960556","0.5538672208786011","0.5538672208786011","0.5538672208786011","0.1679556518793106","0.1679556518793106","0.1679556518793106","0.255930095911026","0.255930095911026","0.255930095911026","0.1945275217294693","0.1945275217294693","0.1945275217294693","16.744857788085938","16.744857788085938","16.744857788085938","1.8677923679351807","1.8677923679351807","1.8677923679351807","1.358396053314209","1.358396053314209","1.358396053314209","4.594986438751221","4.594986438751221","4.594986438751221","8.828482627868652","8.828482627868652","8.828482627868652","9.066972732543945","9.066972732543945","9.066972732543945"
"25","0.01972797140479088","0.01972797140479088","0.01972797140479088","0.02886359579861164","0.02886359579861164","0.02886359579861164","0.02784127928316593","0.02784127928316593","0.02784127928316593","0.028432991355657578","0.028432991355657578","0.028432991355657578","0.03110778145492077","0.03110778145492077","0.03110778145492077","0.04438455402851105","0.04438455402851105","0.04438455402851105","0.028921471908688545","0.028921471908688545","0.028921471908688545","0.09273131191730499","0.09273131191730499","0.09273131191730499","0.1554272174835205","0.1554272174835205","0.1554272174835205","0.21155580878257751","0.21155580878257751","0.21155580878257751","0.2719730734825134","0.2719730734825134","0.2719730734825134","0.3198132812976837","0.3198132812976837","0.3198132812976837","0.18654736876487732","0.18654736876487732","0.18654736876487732","0.12019070982933044","0.12019070982933044","0.12019070982933044","0.18282045423984528","0.18282045423984528","0.18282045423984528","0.18302342295646667","0.18302342295646667","0.18302342295646667","0.1399579495191574","0.1399579495191574","0.1399579495191574","0.536588191986084","0.536588191986084","0.536588191986084","0.4282686710357666","0.4282686710357666","0.4282686710357666","0.16177374124526978","0.16177374124526978","0.16177374124526978","0.2364996075630188","0.2364996075630188","0.2364996075630188","0.25106579065322876","0.25106579065322876","0.25106579065322876","10.556818008422852","10.556818008422852","10.556818008422852","1.3155425786972046","1.3155425786972046","1.3155425786972046","3.9813380241394043","3.9813380241394043","3.9813380241394043","0.7374089956283569","0.7374089956283569","0.7374089956283569","17.69603729248047","17.69603729248047","17.69603729248047","17.52988052368164","17.52988052368164","17.52988052368164"
